claim_id,policy_id,customer_id,loss_date,report_date,cause_of_loss,catastrophe_flag,first_line_of_address,county,state,zip_code,latitude,longitude,property_age,roof_age,roof_material,construction_type,square_footage,occupancy_type,property_value,policy_tenure_months,coverage_a_dwelling_flag,coverage_b_other_structures_flag,coverage_c_personal_property_flag,coverage_d_loss_of_use_flag,coverage_e_liability_flag,coverage_f_medical_payments_flag,coverage_a_limit,coverage_b_limit,coverage_c_limit,coverage_d_limit,deductible,annual_premium,policy_form,prior_claim_count_3yr,prior_total_paid_3yr,prior_same_cause_claim_count,prior_litigated_claim_count,initial_reserve,initial_estimate,days_to_first_inspection,inspection_completed_30_days,complaint_flag_30_days,litigated
CLM00348,POL00348,CUS00348,2024-10-06,2024-10-14,Freeze,0,6970 SW 40th St,Miami-Dade,FL,33155,25.7421,-80.313298,56,16,Tile,Masonry,3279,Owner Occupied,641000,56,1,1,1,1,1,1,543000,69000,256000,155000,10000,3380,HO6,1,96100,2,0,13800,14700,9,1,0,0
CLM00349,POL00349,CUS00349,2022-09-28,2022-10-04,Hurricane,1,410 N Orange Ave,Orange,FL,32801,28.538032,-81.373544,14,14,Metal,Frame,4486,Secondary Residence,1088000,84,1,1,1,1,1,1,1032000,133000,466000,227000,2500,3300,HO6,0,0,0,0,23700,20700,17,1,0,0
CLM00350,POL00350,CUS00350,2024-11-04,2024-11-05,Wind,0,4000 Headwaters Way,Orange,FL,32837,28.386144,-81.418598,54,8,Metal,Masonry Veneer,3479,Owner Occupied,626000,47,1,1,1,1,1,1,555000,70000,326000,102000,10000,7660,HO3,0,0,2,0,14600,45100,1,1,0,0
CLM00351,POL00351,CUS00351,2022-01-04,2022-01-09,Theft,0,2901 NE 1st Ave,Miami-Dade,FL,33137,25.802168,-80.187402,57,20,Asphalt Shingle,Masonry Veneer,1338,Owner Occupied,371000,22,1,1,1,1,1,1,322000,36000,219000,78000,2500,7760,HO5,0,0,0,0,23500,22500,18,1,0,0
CLM00352,POL00352,CUS00352,2023-12-28,2024-01-02,Water,0,1000 NW 7th St,Miami-Dade,FL,33136,25.78563,-80.201058,10,7,Metal,Concrete Block,2778,Secondary Residence,1098000,129,1,1,1,1,1,1,1101000,90000,764000,251000,2500,5860,HO3,3,172300,1,0,76700,39700,15,1,0,0
CLM00353,POL00353,CUS00353,2023-05-10,2023-05-19,Theft,0,7511 Solstice Cir,Orange,FL,32821,28.411672,-81.46685,19,6,Asphalt Shingle,Masonry Veneer,2844,Owner Occupied,752000,37,1,1,1,1,1,1,582000,52000,330000,171000,2500,4390,HO5,1,67700,1,0,3900,3400,8,1,0,0
CLM00354,POL00354,CUS00354,2025-05-06,2025-05-09,Hail,0,2650 Dade Ave,Orange,FL,32804,28.583628,-81.389606,6,6,Flat/TPO,Concrete Block,1106,Owner Occupied,529000,51,1,1,1,1,1,1,430000,39000,295000,98000,7500,2000,HO3,1,49900,0,0,17300,21300,10,1,0,0
CLM00355,POL00355,CUS00355,2024-02-26,2024-03-03,Wind,0,8733 Rooks Park Cir,Hillsborough,FL,33619,27.936594,-82.36584,45,31,Concrete Tile,Masonry,3855,Owner Occupied,644000,10,1,1,1,1,1,1,565000,82000,314000,142000,10000,4280,HO5,0,0,0,0,74100,32100,1,1,0,0
CLM00356,POL00356,CUS00356,2024-10-09,2024-10-18,Wind,1,355 N Rosalind Ave,Orange,FL,32801,28.545514,-81.378134,53,18,Flat/TPO,Reinforced Concrete,1430,Owner Occupied,784000,187,1,1,1,1,1,1,720000,98000,437000,171000,5000,5510,HO6,0,0,1,0,37700,36700,10,1,0,0
CLM00357,POL00357,CUS00357,2024-11-22,2024-11-22,Vandalism,0,921 N Central Ave,Hillsborough,FL,33602,27.95189,-82.4639,43,2,Asphalt Shingle,Masonry,4459,Owner Occupied,256000,182,1,1,1,1,1,1,256000,26000,129000,75000,2000,5810,HO3,1,99800,0,0,3800,4300,9,1,0,0
CLM00358,POL00358,CUS00358,2025-01-21,2025-01-29,Theft,0,1000 NW 7th St,Miami-Dade,FL,33136,25.78563,-80.201058,33,16,Concrete Tile,Masonry,3425,Owner Occupied,952000,22,1,1,1,1,1,1,968000,107000,498000,179000,5000,6390,HO3,1,10200,2,1,47300,21500,9,1,0,1
CLM00359,POL00359,CUS00359,2022-09-29,2022-10-05,Wind,1,8733 Rooks Park Cir,Hillsborough,FL,33619,27.936594,-82.36584,20,1,Asphalt Shingle,Reinforced Concrete,1937,Owner Occupied,589000,130,1,1,1,1,1,1,536000,74000,262000,140000,1500,9610,HO5,1,88800,0,1,24400,27400,17,1,0,0
CLM00360,POL00360,CUS00360,2024-07-05,2024-07-05,Hurricane,0,109 W Fortune St,Hillsborough,FL,33602,27.947222,-82.458452,7,7,Flat/TPO,Frame,3815,Owner Occupied,1374000,136,1,1,1,1,1,1,1399000,192000,734000,405000,1000,5380,HO3,2,108600,1,0,17500,17900,3,1,0,0
CLM00361,POL00361,CUS00361,2023-07-02,2023-07-07,Wind,0,2901 NE 1st Ave,Miami-Dade,FL,33137,25.802168,-80.187402,37,10,Asphalt Shingle,Masonry Veneer,1195,Owner Occupied,1268000,75,1,1,1,1,1,0,970000,110000,641000,214000,2500,7190,DP3,1,21600,1,0,5100,18100,6,1,0,0
CLM00362,POL00362,CUS00362,2024-04-05,2024-04-06,Wind,0,5127 W Tyson Ave,Hillsborough,FL,33611,27.888982,-82.504054,26,25,Concrete Tile,Masonry,2074,Secondary Residence,891000,22,1,1,1,1,1,1,686000,60000,467000,110000,2500,3690,HO6,1,26700,1,0,22300,20500,10,1,0,0
CLM00363,POL00363,CUS00363,2025-08-21,2025-08-25,Water,0,1211 E Kennedy Blvd,Hillsborough,FL,33602,27.950366,-82.46105,61,32,Tile,Reinforced Concrete,1968,Secondary Residence,803000,85,1,1,1,1,1,1,670000,76000,329000,113000,1000,4040,HO3,3,186300,1,1,31000,29300,15,1,0,0
CLM00364,POL00364,CUS00364,2023-02-13,2023-02-21,Hurricane,0,645 NW 1st St,Miami-Dade,FL,33128,25.768528,-80.198928,4,4,Tile,Frame,3867,Tenant Occupied,654000,181,1,1,1,1,1,1,641000,83000,310000,136000,1500,2870,HO6,0,0,0,0,18800,19600,11,1,0,1
CLM00365,POL00365,CUS00365,2024-10-09,2024-10-18,Wind,1,5127 W Tyson Ave,Hillsborough,FL,33611,27.888982,-82.504054,64,30,Flat/TPO,Frame,2940,Owner Occupied,966000,40,1,1,1,1,1,1,955000,117000,636000,222000,1000,3670,HO6,0,0,1,0,49100,40300,9,1,0,0
CLM00366,POL00366,CUS00366,2024-06-12,2024-06-18,Wind,0,410 N Orange Ave,Orange,FL,32801,28.538032,-81.373544,30,27,Metal,Masonry,3552,Owner Occupied,983000,45,1,1,1,1,1,1,914000,126000,604000,169000,10000,2950,HO3,1,15600,0,0,58000,47600,1,1,0,0
CLM00367,POL00367,CUS00367,2022-07-08,2022-07-10,Vandalism,0,310 N Orange Ave,Orange,FL,32801,28.543216,-81.372806,60,10,Flat/TPO,Reinforced Concrete,3716,Owner Occupied,1409000,50,1,1,1,1,1,1,1403000,155000,694000,347000,2000,4890,HO3,1,60900,1,0,26700,23400,10,1,1,0
CLM00368,POL00368,CUS00368,2025-01-24,2025-02-02,Lightning,0,310 N Orange Ave,Orange,FL,32801,28.543216,-81.372806,67,26,Concrete Tile,Reinforced Concrete,2735,Owner Occupied,1005000,172,1,1,1,1,1,1,867000,72000,509000,147000,7500,6130,HO3,0,0,0,0,26100,25700,13,1,0,0
CLM00369,POL00369,CUS00369,2024-02-24,2024-02-25,Freeze,0,6501 S Westshore Blvd,Hillsborough,FL,33616,27.869022,-82.523216,43,21,Concrete Tile,Masonry,4023,Owner Occupied,706000,57,1,0,1,1,1,1,601000,0,374000,112000,2500,2030,HO6,3,108300,1,0,21600,21300,11,1,0,0
CLM00370,POL00370,CUS00370,2024-01-12,2024-01-14,Water,0,1011 E Cumberland Ave,Hillsborough,FL,33602,27.948032,-82.463042,13,13,Concrete Tile,Masonry Veneer,898,Owner Occupied,1244000,34,1,1,1,1,1,1,1183000,110000,699000,310000,10000,2270,HO6,0,0,0,0,7900,6900,8,1,0,0
CLM00371,POL00371,CUS00371,2022-09-22,2022-10-01,Hail,0,9931 W Flagler St,Miami-Dade,FL,33174,25.75642,-80.352414,22,3,Concrete Tile,Masonry,3790,Owner Occupied,518000,175,1,1,1,1,1,1,516000,57000,303000,116000,7500,7920,HO3,1,12600,1,0,7200,8300,9,1,0,0
CLM00372,POL00372,CUS00372,2025-11-27,2025-12-01,Hail,0,2900 Biscayne Blvd,Miami-Dade,FL,33137,25.80518,-80.188488,67,9,Tile,Masonry,3991,Owner Occupied,777000,175,1,1,1,1,0,0,639000,94000,384000,150000,2500,3150,DP3,2,104800,2,0,14100,32600,1,1,0,0
CLM00373,POL00373,CUS00373,2024-05-25,2024-05-26,Hail,0,1115 E Twiggs St,Hillsborough,FL,33602,27.951524,-82.459604,63,6,Tile,Frame,4036,Owner Occupied,808000,130,1,1,1,1,0,0,674000,79000,439000,156000,2500,6350,DP3,0,0,0,0,30500,33600,11,1,0,0
CLM00374,POL00374,CUS00374,2024-05-10,2024-05-11,Theft,0,6501 S Westshore Blvd,Hillsborough,FL,33616,27.869022,-82.523216,62,2,Tile,Reinforced Concrete,4275,Owner Occupied,861000,71,1,1,1,1,1,1,871000,113000,607000,236000,7500,7810,HO3,1,71500,1,0,19500,21300,10,1,0,0
CLM00375,POL00375,CUS00375,2025-02-22,2025-02-27,Wind,0,3000 NE 2nd Ave,Miami-Dade,FL,33137,25.808936,-80.195094,33,32,Flat/TPO,Frame,3943,Tenant Occupied,435000,65,1,1,1,1,1,1,380000,44000,201000,90000,2000,4370,HO6,1,17200,1,0,78900,48800,5,1,0,0
CLM00376,POL00376,CUS00376,2025-05-12,2025-05-18,Hail,0,8733 Rooks Park Cir,Hillsborough,FL,33619,27.936594,-82.36584,31,13,Metal,Masonry,3368,Secondary Residence,966000,68,1,1,1,1,1,1,767000,74000,521000,177000,1000,4250,HO6,2,85400,0,0,67600,40700,14,1,0,0
CLM00377,POL00377,CUS00377,2024-10-19,2024-10-20,Water,0,355 N Rosalind Ave,Orange,FL,32801,28.545514,-81.378134,7,7,Concrete Tile,Masonry Veneer,2943,Owner Occupied,1221000,149,1,1,1,1,1,1,975000,124000,624000,258000,2500,2240,HO3,2,145200,1,0,7700,7100,10,1,0,0
CLM00378,POL00378,CUS00378,2024-09-27,2024-10-06,Hurricane,1,2633 Azalea Garden Pl,Hillsborough,FL,33619,27.938868,-82.369974,60,4,Flat/TPO,Masonry,1667,Owner Occupied,594000,36,1,1,1,1,1,1,473000,54000,289000,98000,2000,4430,HO5,0,0,0,0,19900,18300,10,1,0,0
CLM00379,POL00379,CUS00379,2022-11-18,2022-11-23,Hurricane,0,7511 Solstice Cir,Orange,FL,32821,28.411672,-81.46685,45,30,Concrete Tile,Masonry Veneer,3280,Owner Occupied,582000,59,1,1,1,1,1,1,564000,74000,322000,101000,2000,3320,HO3,2,120000,2,1,25800,27900,14,1,0,0
CLM00380,POL00380,CUS00380,2023-07-23,2023-07-23,Hurricane,0,7511 Solstice Cir,Orange,FL,32821,28.411672,-81.46685,65,2,Tile,Concrete Block,1952,Owner Occupied,409000,131,1,1,1,1,1,1,361000,51000,199000,72000,5000,3300,HO3,3,187400,1,0,79600,94700,10,1,0,0
CLM00381,POL00381,CUS00381,2022-07-11,2022-07-12,Hail,0,30 SW 1st St,Miami-Dade,FL,33130,25.765842,-80.208492,30,19,Tile,Concrete Block,2978,Owner Occupied,325000,104,1,1,1,1,0,0,316000,33000,183000,94000,1500,2860,DP3,2,145800,1,0,48000,43700,15,1,1,1
CLM00382,POL00382,CUS00382,2023-01-22,2023-01-30,Water,0,9931 W Flagler St,Miami-Dade,FL,33174,25.75642,-80.352414,18,18,Tile,Masonry,2366,Owner Occupied,968000,88,1,1,1,1,1,1,987000,84000,517000,239000,2500,6750,HO3,2,85800,0,0,38100,46800,3,1,0,0
CLM00383,POL00383,CUS00383,2022-11-10,2022-11-13,Fire,0,645 NW 1st St,Miami-Dade,FL,33128,25.768528,-80.198928,49,21,Tile,Reinforced Concrete,1523,Tenant Occupied,508000,51,1,1,1,1,1,1,493000,51000,236000,101000,10000,3680,HO3,1,34600,0,1,187900,177200,4,1,0,0
CLM00384,POL00384,CUS00384,2023-08-19,2023-08-27,Hurricane,0,2751 NW 84th St,Miami-Dade,FL,33147,25.858766,-80.24016,6,6,Flat/TPO,Masonry,4457,Owner Occupied,657000,44,1,1,1,1,1,1,512000,74000,310000,110000,2500,3360,HO6,2,53500,1,0,132800,106700,6,1,0,0
CLM00385,POL00385,CUS00385,2025-09-27,2025-10-03,Water,0,921 N Central Ave,Hillsborough,FL,33602,27.95189,-82.4639,4,4,Concrete Tile,Masonry Veneer,4311,Owner Occupied,277000,114,1,1,1,1,1,1,269000,37000,161000,52000,10000,5940,HO3,0,0,1,0,20300,25200,17,1,0,0
CLM00386,POL00386,CUS00386,2025-04-06,2025-04-13,Vandalism,0,5432 W Tyson Ave,Hillsborough,FL,33611,27.888268,-82.506778,37,21,Concrete Tile,Frame,822,Owner Occupied,509000,10,1,1,1,1,1,1,385000,40000,255000,82000,10000,9780,HO5,0,0,0,0,8500,16700,2,1,1,0
CLM00387,POL00387,CUS00387,2023-12-26,2024-01-01,Fire,0,901 W Chestnut St,Hillsborough,FL,33607,27.956886,-82.501454,34,17,Metal,Concrete Block,3311,Owner Occupied,1436000,110,1,1,1,1,1,1,1205000,180000,699000,361000,1500,4260,HO3,2,140200,1,1,176700,168700,15,1,0,0
CLM00388,POL00388,CUS00388,2024-07-26,2024-07-28,Water,0,410 N Orange Ave,Orange,FL,32801,28.538032,-81.373544,45,4,Asphalt Shingle,Frame,3467,Owner Occupied,307000,99,1,1,1,1,1,1,246000,20000,123000,58000,5000,5480,HO3,1,5500,0,1,22800,10300,17,1,0,0
CLM00389,POL00389,CUS00389,2024-01-25,2024-02-14,Wind,0,3219 S Orange Ave,Orange,FL,32806,28.517866,-81.366976,34,14,Metal,Masonry Veneer,3053,Owner Occupied,894000,180,1,1,1,1,1,1,905000,80000,468000,217000,1000,4840,HO3,3,89500,2,2,11600,30700,13,1,0,1
CLM00390,POL00390,CUS00390,2023-03-13,2023-03-22,Wind,0,710 NE 1st Ave,Miami-Dade,FL,33132,25.783848,-80.189314,23,11,Asphalt Shingle,Masonry Veneer,1269,Owner Occupied,1171000,29,1,1,1,1,1,1,1135000,151000,753000,303000,2000,3760,HO6,3,112100,2,0,39100,33500,17,1,0,0
CLM00391,POL00391,CUS00391,2023-12-29,2023-12-29,Hail,0,2650 Dade Ave,Orange,FL,32804,28.583628,-81.389606,21,21,Asphalt Shingle,Concrete Block,2635,Owner Occupied,1290000,51,1,1,1,1,1,1,1066000,159000,739000,248000,1000,9180,HO3,1,47200,1,0,15900,17800,13,1,0,0
CLM00392,POL00392,CUS00392,2025-02-09,2025-02-13,Wind,0,645 NW 1st St,Miami-Dade,FL,33128,25.768528,-80.198928,70,21,Flat/TPO,Masonry,3978,Owner Occupied,986000,72,1,1,1,1,1,1,977000,89000,619000,213000,7500,6280,HO3,1,10100,0,0,25300,11500,6,1,0,1
CLM00393,POL00393,CUS00393,2024-10-09,2024-11-16,Wind,1,452 NE 31st St,Miami-Dade,FL,33137,25.805582,-80.194716,52,12,Metal,Frame,2074,Tenant Occupied,1016000,162,1,1,1,1,1,1,879000,107000,576000,230000,2000,9200,HO3,1,8300,1,0,91900,40000,10,1,0,0
CLM00394,POL00394,CUS00394,2025-05-27,2025-05-31,Water,0,300 W Tyler St,Hillsborough,FL,33602,27.948668,-82.456928,14,14,Flat/TPO,Reinforced Concrete,876,Tenant Occupied,968000,6,1,1,1,1,1,1,779000,69000,438000,217000,7500,6930,HO3,1,36200,1,1,67300,39900,12,1,0,0
CLM00395,POL00395,CUS00395,2022-07-18,2022-07-27,Wind,0,300 W Tyler St,Hillsborough,FL,33602,27.948668,-82.456928,75,26,Metal,Concrete Block,2955,Owner Occupied,264000,178,1,1,1,1,0,0,209000,31000,133000,32000,1000,3840,DP3,2,189600,0,0,3800,12900,8,1,0,0
CLM00396,POL00396,CUS00396,2022-01-11,2022-01-18,Theft,0,452 NE 31st St,Miami-Dade,FL,33137,25.805582,-80.194716,71,27,Concrete Tile,Reinforced Concrete,4018,Secondary Residence,1423000,51,1,1,1,1,1,0,1390000,158000,912000,250000,2500,9280,DP3,3,80900,1,1,23400,25500,9,1,0,0
CLM00397,POL00397,CUS00397,2023-12-01,2023-12-29,Theft,0,110 Zora Pl,Orange,FL,32810,28.615406,-81.425066,71,31,Concrete Tile,Frame,972,Owner Occupied,1134000,39,1,1,1,1,1,0,1145000,140000,743000,325000,7500,8070,DP3,0,0,0,0,33600,30800,15,1,0,0
CLM00398,POL00398,CUS00398,2024-10-10,2024-10-12,Hail,1,2828 NW 1st Ave,Miami-Dade,FL,33127,25.79715,-80.197564,42,9,Concrete Tile,Masonry,1169,Owner Occupied,529000,77,1,1,1,1,1,1,449000,55000,214000,106000,7500,3110,HO3,1,15000,1,0,10400,11300,12,1,0,0
CLM00399,POL00399,CUS00399,2024-02-09,2024-02-16,Fire,0,2650 Dade Ave,Orange,FL,32804,28.583628,-81.389606,11,11,Flat/TPO,Masonry,2066,Owner Occupied,1192000,17,1,1,1,1,1,1,927000,113000,494000,225000,2000,8250,HO6,2,67700,0,0,61100,53300,12,1,0,0
CLM00400,POL00400,CUS00400,2025-09-04,2025-09-06,Hail,0,218 NW 8th St,Miami-Dade,FL,33136,25.785132,-80.210772,52,17,Asphalt Shingle,Concrete Block,2611,Owner Occupied,775000,83,1,1,1,1,1,1,702000,83000,485000,126000,5000,4110,HO5,0,0,0,0,35800,34800,12,1,0,0
CLM00401,POL00401,CUS00401,2022-12-24,2022-12-30,Water,0,520 E Church St,Orange,FL,32801,28.542388,-81.368972,6,6,Metal,Masonry Veneer,4475,Owner Occupied,900000,102,1,1,1,1,1,1,817000,66000,406000,210000,7500,5180,HO3,1,31100,1,0,22200,24500,1,1,1,0
CLM00402,POL00402,CUS00402,2022-09-28,2022-09-30,Hail,1,520 E Church St,Orange,FL,32801,28.542388,-81.368972,5,1,Tile,Frame,2639,Owner Occupied,1303000,11,1,1,1,1,1,1,1331000,193000,699000,222000,1500,2900,HO3,5,289000,0,0,7900,7300,8,1,1,0
CLM00403,POL00403,CUS00403,2024-01-02,2024-01-10,Theft,0,520 E Church St,Orange,FL,32801,28.542388,-81.368972,26,26,Tile,Concrete Block,3403,Owner Occupied,679000,107,1,1,1,1,1,1,649000,67000,379000,170000,2000,5430,HO3,0,0,0,0,16400,17200,16,1,0,0
CLM00404,POL00404,CUS00404,2024-10-09,2024-10-13,Wind,1,520 E Church St,Orange,FL,32801,28.542388,-81.368972,62,29,Concrete Tile,Concrete Block,2467,Owner Occupied,1376000,30,1,1,1,1,1,1,1253000,150000,568000,311000,2000,2500,HO5,1,43000,1,1,9100,9500,2,1,0,0
CLM00405,POL00405,CUS00405,2023-09-24,2023-09-30,Wind,0,410 N Orange Ave,Orange,FL,32801,28.538032,-81.373544,63,1,Tile,Frame,4473,Secondary Residence,1220000,18,1,1,1,1,1,1,953000,96000,520000,285000,2500,4700,HO5,0,0,0,0,43400,52900,6,1,0,0
CLM00406,POL00406,CUS00406,2024-02-25,2024-03-01,Hurricane,0,310 N Orange Ave,Orange,FL,32801,28.543216,-81.372806,38,5,Concrete Tile,Masonry Veneer,3927,Owner Occupied,1301000,29,1,1,1,1,1,1,1196000,169000,794000,338000,7500,2430,HO5,0,0,0,0,34700,31900,4,1,0,0
CLM00407,POL00407,CUS00407,2024-10-31,2024-11-03,Water,0,101 Lake Ave,Orange,FL,32801,28.539466,-81.369524,36,7,Asphalt Shingle,Masonry Veneer,2493,Secondary Residence,1323000,57,1,1,1,1,1,1,1131000,167000,543000,176000,1000,4150,HO3,1,54700,1,1,25000,30700,4,1,0,0
CLM00408,POL00408,CUS00408,2025-02-05,2025-02-09,Wind,0,410 N Orange Ave,Orange,FL,32801,28.538032,-81.373544,70,6,Asphalt Shingle,Reinforced Concrete,1255,Owner Occupied,477000,30,1,1,1,1,1,1,446000,65000,216000,79000,5000,2000,HO3,1,41600,0,0,35500,34200,16,1,0,0
CLM00409,POL00409,CUS00409,2025-04-20,2025-04-21,Hail,0,310 N Orange Ave,Orange,FL,32801,28.543216,-81.372806,42,11,Metal,Masonry,3566,Secondary Residence,1299000,34,1,1,1,1,1,1,1151000,131000,690000,197000,1000,9590,HO5,1,65700,0,0,44000,43400,10,1,0,0
CLM00410,POL00410,CUS00410,2022-11-22,2022-11-24,Hail,0,520 E Church St,Orange,FL,32801,28.542388,-81.368972,32,23,Concrete Tile,Concrete Block,2316,Owner Occupied,672000,163,1,1,1,1,1,1,653000,82000,433000,182000,1500,5070,HO5,1,27600,0,0,23400,21800,4,1,0,0
CLM00411,POL00411,CUS00411,2024-03-07,2024-03-09,Hail,0,355 N Rosalind Ave,Orange,FL,32801,28.545514,-81.378134,19,19,Asphalt Shingle,Masonry,2447,Owner Occupied,1107000,139,1,1,1,1,1,1,1000000,82000,659000,243000,10000,3880,HO5,2,129600,0,0,10700,8900,3,1,0,0
CLM00412,POL00412,CUS00412,2023-09-16,2023-09-18,Water,0,101 Lake Ave,Orange,FL,32801,28.539466,-81.369524,58,25,Flat/TPO,Masonry Veneer,3630,Owner Occupied,461000,92,1,1,1,1,1,1,332000,33000,156000,75000,2000,3170,HO5,1,53800,0,0,51600,45700,6,1,0,0
CLM00413,POL00413,CUS00413,2022-09-28,2022-10-23,Wind,1,310 N Orange Ave,Orange,FL,32801,28.543216,-81.372806,8,8,Asphalt Shingle,Frame,4051,Secondary Residence,320000,72,1,1,1,1,1,1,305000,34000,153000,81000,5000,6130,HO3,1,113700,0,1,52500,53300,14,1,0,1
CLM00414,POL00414,CUS00414,2023-12-01,2023-12-07,Water,0,410 N Orange Ave,Orange,FL,32801,28.538032,-81.373544,3,3,Metal,Reinforced Concrete,2930,Owner Occupied,1171000,142,1,1,1,1,1,1,1000000,119000,548000,172000,2000,8140,HO5,2,41800,0,0,47700,46000,2,1,0,0
CLM00415,POL00415,CUS00415,2024-09-23,2024-09-25,Hurricane,0,520 E Church St,Orange,FL,32801,28.542388,-81.368972,27,27,Tile,Reinforced Concrete,1073,Owner Occupied,783000,12,1,1,1,1,1,1,641000,76000,311000,145000,1500,8930,HO3,1,31300,2,0,69800,75600,13,1,0,0
CLM00416,POL00416,CUS00416,2024-07-05,2024-07-14,Water,0,101 Lake Ave,Orange,FL,32801,28.539466,-81.369524,63,5,Metal,Reinforced Concrete,1685,Secondary Residence,665000,142,1,1,1,1,1,1,518000,48000,284000,115000,1000,3180,HO6,1,70500,2,1,35700,32300,18,1,0,0
CLM00417,POL00417,CUS00417,2022-06-16,2022-06-24,Vandalism,0,355 N Rosalind Ave,Orange,FL,32801,28.545514,-81.378134,4,4,Metal,Frame,1931,Owner Occupied,845000,189,1,1,1,1,1,1,702000,100000,440000,118000,7500,5140,HO6,0,0,0,0,12600,14000,11,1,0,0
CLM00418,POL00418,CUS00418,2025-08-21,2025-08-25,Water,0,520 E Church St,Orange,FL,32801,28.542388,-81.368972,46,23,Flat/TPO,Reinforced Concrete,4016,Owner Occupied,1055000,154,1,1,1,1,1,1,1034000,89000,585000,231000,7500,8870,HO3,0,0,2,0,20700,17800,15,1,0,0
CLM00419,POL00419,CUS00419,2022-03-04,2022-03-13,Hurricane,0,355 N Rosalind Ave,Orange,FL,32801,28.545514,-81.378134,18,18,Tile,Frame,2179,Owner Occupied,716000,107,1,1,1,1,0,0,687000,57000,478000,177000,5000,8200,DP3,1,83600,0,1,78500,67700,13,1,0,1
CLM00420,POL00420,CUS00420,2024-02-25,2024-02-28,Lightning,0,355 N Rosalind Ave,Orange,FL,32801,28.545514,-81.378134,43,32,Concrete Tile,Masonry Veneer,2963,Secondary Residence,1026000,14,1,1,1,1,1,1,872000,104000,523000,202000,10000,8490,HO3,2,100600,1,1,44300,50900,16,1,0,0
CLM00421,POL00421,CUS00421,2022-08-05,2022-08-10,Water,0,355 N Rosalind Ave,Orange,FL,32801,28.545514,-81.378134,37,19,Concrete Tile,Concrete Block,3725,Secondary Residence,610000,138,1,1,1,1,1,1,618000,60000,402000,129000,10000,2440,HO6,0,0,0,0,36200,34600,10,1,0,0
CLM00422,POL00422,CUS00422,2022-07-14,2022-07-17,Hail,0,355 N Rosalind Ave,Orange,FL,32801,28.545514,-81.378134,38,5,Tile,Concrete Block,1060,Owner Occupied,373000,144,1,1,1,1,1,1,383000,53000,268000,114000,5000,4020,HO3,0,0,0,0,72200,40100,1,1,0,1
CLM00423,POL00423,CUS00423,2024-04-17,2024-04-21,Water,0,355 N Rosalind Ave,Orange,FL,32801,28.545514,-81.378134,47,7,Flat/TPO,Masonry,4331,Owner Occupied,1333000,64,1,1,1,1,1,1,1303000,149000,767000,334000,10000,7620,HO5,0,0,0,0,7400,7400,3,1,1,0
CLM00424,POL00424,CUS00424,2024-09-01,2024-09-21,Fire,0,733 Main Ln,Orange,FL,32801,28.546738,-81.375962,44,2,Concrete Tile,Masonry Veneer,3691,Secondary Residence,674000,16,1,0,1,1,1,1,494000,0,309000,130000,1500,5580,HO3,2,100100,0,0,163300,134900,14,1,0,1
CLM00425,POL00425,CUS00425,2024-05-15,2024-05-18,Wind,0,101 Lake Ave,Orange,FL,32801,28.539466,-81.369524,4,4,Asphalt Shingle,Frame,1290,Owner Occupied,359000,183,1,1,1,1,1,1,348000,38000,200000,76000,10000,2430,HO3,1,85000,2,1,75000,41300,5,1,0,1
CLM00426,POL00426,CUS00426,2024-06-10,2024-06-10,Lightning,0,101 Lake Ave,Orange,FL,32801,28.539466,-81.369524,29,13,Metal,Masonry Veneer,1535,Owner Occupied,225000,55,1,1,1,1,1,1,174000,19000,107000,45000,10000,8920,HO3,4,178700,1,2,41300,46100,6,1,0,0
CLM00427,POL00427,CUS00427,2022-02-06,2022-02-13,Fire,0,355 N Rosalind Ave,Orange,FL,32801,28.545514,-81.378134,10,10,Concrete Tile,Frame,1168,Owner Occupied,223000,168,1,1,1,1,1,1,161000,21000,94000,36000,5000,7610,HO6,3,232900,2,1,43300,43100,14,1,0,0
CLM00428,POL00428,CUS00428,2024-08-05,2024-08-05,Hurricane,0,733 Main Ln,Orange,FL,32801,28.546738,-81.375962,13,13,Metal,Concrete Block,3020,Owner Occupied,1401000,119,1,1,1,1,1,1,1194000,144000,608000,309000,1000,8510,HO5,3,122900,2,0,132600,61900,12,1,0,0
CLM00429,POL00429,CUS00429,2022-08-17,2022-10-03,Hail,0,733 Main Ln,Orange,FL,32801,28.546738,-81.375962,36,13,Concrete Tile,Masonry,935,Owner Occupied,259000,59,1,1,1,1,1,1,245000,25000,151000,49000,2500,3370,HO5,1,48700,1,0,12700,14000,3,1,0,0
CLM00430,POL00430,CUS00430,2024-10-08,2024-10-13,Wind,1,355 N Rosalind Ave,Orange,FL,32801,28.545514,-81.378134,8,8,Metal,Masonry,1068,Owner Occupied,227000,77,1,0,1,1,1,1,214000,0,124000,42000,7500,6020,HO6,1,68300,2,1,17100,19000,3,1,0,0
CLM00431,POL00431,CUS00431,2022-06-27,2022-06-30,Wind,0,101 Lake Ave,Orange,FL,32801,28.539466,-81.369524,32,27,Tile,Masonry,1965,Secondary Residence,873000,67,1,1,1,1,1,1,690000,78000,402000,161000,2000,9020,HO6,1,65500,1,1,43700,52800,11,1,0,0
